transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN2236,0.02,0.36,-0.26,0.22,0.39,0.3,-0.17,-0.34,-0.25,0.38,-0.12,0.39,-0.06,-0.08,-0.05,-0.39,0.11,0.15,0.24,0.32,-0.17,0.04,-0.18,-0.14,0.32,-0.1,0.12,-0.44,633.01
TXN2237,-0.29,-0.33,-0.29,0.25,-0.22,-0.42,-0.26,-0.21,0.31,-0.41,-0.41,0.25,0.18,-0.33,0.39,-0.0,-0.21,0.4,0.03,0.26,-0.36,0.06,-0.13,-0.26,0.43,-0.03,-0.07,-0.08,701.98
TXN2238,-0.38,-0.05,0.31,0.2,0.25,-0.06,0.36,0.3,-0.26,0.29,0.42,0.42,-0.26,-0.41,-0.11,-0.41,0.34,-0.14,0.27,-0.28,0.38,-0.2,0.04,0.22,0.09,-0.37,-0.15,0.06,937.15
TXN2239,0.13,0.29,-0.36,-0.21,-0.11,-0.3,-0.09,0.08,-0.38,-0.36,-0.34,-0.45,-0.43,-0.09,-0.35,0.08,-0.31,-0.22,-0.05,-0.11,0.4,0.3,-0.07,-0.32,-0.26,-0.39,-0.32,-0.36,1538.61
TXN2240,0.22,-0.29,0.41,-0.05,-0.42,-0.36,0.22,0.19,-0.09,0.42,-0.23,-0.32,-0.3,0.25,-0.36,0.26,-0.39,-0.22,-0.31,-0.19,0.15,0.2,-0.08,-0.04,0.4,-0.28,-0.24,0.08,354.63
TXN2241,0.34,0.44,-0.3,0.31,-0.35,0.12,-0.14,0.28,-0.4,0.11,0.25,-0.15,0.06,-0.03,-0.31,0.37,0.27,0.12,-0.29,0.36,-0.19,0.39,-0.17,0.32,-0.32,0.4,0.01,0.28,356.91
TXN2242,0.07,0.29,-0.22,-0.4,-0.22,0.31,-0.02,0.45,0.44,-0.29,0.02,-0.43,0.45,-0.42,0.4,-0.36,-0.25,0.35,0.12,-0.15,0.43,-0.4,0.22,0.36,0.32,-0.15,0.22,-0.16,224.89
TXN2243,0.39,-0.37,0.32,0.13,0.39,-0.18,-0.16,-0.12,0.41,-0.01,-0.29,0.13,-0.17,-0.16,-0.29,-0.07,-0.34,0.45,0.28,-0.01,0.11,0.14,-0.32,-0.42,-0.18,0.29,0.04,0.01,1106.32
TXN2244,0.18,-0.45,-0.19,0.2,-0.07,0.21,-0.39,0.08,0.01,-0.21,0.08,0.2,-0.1,-0.13,-0.07,0.09,0.09,0.01,0.27,0.02,-0.33,0.28,0.16,-0.2,-0.37,-0.3,-0.25,-0.42,1510.81
TXN2245,-0.27,-0.33,0.13,-0.33,-0.22,-0.15,-0.19,0.33,-0.24,0.12,-0.34,-0.27,-0.36,0.38,-0.01,-0.25,0.17,-0.32,0.07,0.23,-0.38,0.18,-0.22,-0.37,0.02,-0.1,-0.02,0.02,1215.27
TXN2246,0.42,-0.16,0.24,-0.27,-0.04,-0.44,0.17,-0.07,0.33,-0.34,-0.34,0.21,0.32,0.36,-0.37,0.04,0.42,-0.14,-0.12,-0.17,-0.36,0.17,0.41,0.31,-0.25,-0.26,0.44,-0.34,1424.35
TXN2247,-0.1,0.18,-0.03,0.08,0.24,-0.02,0.22,-0.27,0.28,-0.42,0.12,-0.45,-0.41,0.42,0.08,-0.08,-0.33,0.15,0.13,0.43,0.1,0.34,-0.02,-0.45,-0.13,0.33,-0.12,-0.3,956.09
TXN2248,-0.11,-0.01,0.42,0.43,0.2,0.45,0.15,0.37,-0.04,0.32,0.41,0.27,0.42,-0.36,-0.43,0.36,0.32,0.05,-0.28,0.2,0.07,-0.25,-0.05,-0.31,-0.26,-0.35,0.04,-0.31,56.88
TXN2249,-0.44,-0.16,-0.13,0.36,-0.32,0.4,0.21,0.2,-0.08,-0.11,0.17,-0.18,0.28,0.07,0.22,0.28,-0.14,-0.07,0.12,0.16,0.03,-0.24,0.23,0.12,0.22,-0.09,-0.08,-0.25,950.3
TXN2250,0.22,-0.24,-0.23,-0.03,-0.27,-0.14,0.44,0.34,-0.19,-0.39,-0.08,0.45,0.01,-0.34,0.29,-0.05,0.04,-0.37,-0.09,0.42,0.29,-0.2,0.29,0.16,-0.27,-0.02,0.14,-0.19,262.49
TXN2251,0.31,0.28,-0.05,0.43,0.03,0.16,0.36,-0.22,0.15,0.43,0.34,0.41,-0.42,0.23,-0.22,0.35,0.13,0.34,0.12,0.37,-0.4,-0.19,-0.02,0.21,0.45,0.35,0.02,-0.07,1713.26
TXN2252,-0.22,-0.23,-0.32,-0.23,0.42,0.02,0.15,-0.09,-0.01,-0.41,-0.34,-0.08,-0.23,0.42,0.36,-0.22,-0.06,0.02,0.18,0.34,-0.19,-0.34,-0.16,0.02,0.27,0.03,0.36,0.11,396.08
TXN2253,0.11,0.1,0.2,0.21,-0.01,-0.33,0.42,0.18,-0.27,-0.15,-0.35,0.4,0.1,-0.33,0.11,-0.11,-0.04,-0.34,0.42,0.05,-0.23,0.38,-0.37,0.29,-0.18,0.19,-0.06,-0.12,1321.1
TXN2254,0.35,0.18,-0.03,0.19,0.02,0.3,0.44,-0.3,0.32,-0.02,-0.11,0.22,0.07,0.27,-0.06,-0.4,0.02,-0.0,0.16,-0.3,-0.37,0.22,-0.29,-0.22,-0.03,0.41,0.42,-0.09,1491.91
TXN2255,0.05,-0.14,0.15,0.18,0.23,0.39,-0.01,0.01,-0.19,0.24,0.04,-0.07,0.35,-0.15,0.39,-0.44,0.16,-0.33,-0.22,-0.04,-0.36,-0.09,0.06,-0.27,0.09,0.11,-0.03,0.1,519.27
TXN2256,0.44,-0.07,-0.14,-0.44,0.13,-0.41,-0.43,0.39,-0.35,0.42,-0.45,-0.23,-0.3,0.16,-0.29,-0.43,0.15,-0.32,0.17,0.14,-0.43,-0.04,0.37,-0.07,0.09,0.21,0.02,-0.29,1474.01
TXN2257,0.0,0.04,-0.09,0.34,-0.36,0.13,0.01,-0.32,0.21,0.42,-0.33,-0.38,-0.07,-0.14,0.03,-0.07,0.03,0.01,-0.35,-0.09,0.03,0.29,-0.16,-0.08,0.2,0.36,0.15,-0.26,1759.99
TXN2258,0.36,-0.23,0.1,0.21,-0.24,0.03,0.28,0.05,0.18,0.38,0.03,-0.33,0.18,-0.06,-0.44,-0.23,0.28,0.24,-0.39,0.41,-0.4,0.07,0.13,-0.23,-0.22,-0.42,0.44,0.28,618.32
TXN2259,-0.26,0.44,0.3,0.08,-0.27,-0.1,0.01,0.4,0.15,-0.18,-0.44,0.05,0.28,-0.07,-0.02,0.18,0.42,-0.19,-0.25,0.41,0.07,0.22,-0.44,-0.11,0.2,-0.42,0.09,-0.36,488.23
TXN2260,0.31,0.45,0.03,-0.28,-0.13,-0.26,-0.17,-0.18,0.04,0.21,-0.36,-0.3,0.29,0.39,-0.1,0.04,-0.31,0.42,-0.03,0.03,-0.1,0.25,0.22,0.04,0.25,-0.2,-0.12,0.37,1136.5
TXN2261,0.22,0.29,-0.25,0.14,0.06,0.1,0.32,-0.09,0.06,-0.11,0.03,0.08,-0.07,-0.03,0.22,0.08,0.15,-0.26,-0.03,0.26,0.03,0.27,0.29,0.2,0.19,-0.22,-0.33,-0.08,816.46
TXN2262,-0.27,-0.06,0.19,-0.28,0.37,0.27,-0.05,-0.26,0.02,0.13,-0.04,0.26,0.0,0.17,-0.04,0.43,0.05,-0.26,0.0,0.34,-0.32,-0.17,-0.38,0.14,0.41,0.11,0.44,0.4,1604.62
TXN2263,0.3,-0.24,-0.43,-0.39,0.29,0.22,0.29,-0.36,-0.12,-0.12,0.23,-0.2,-0.25,0.38,-0.19,0.2,0.24,-0.2,0.01,0.43,-0.19,0.09,0.21,-0.14,0.42,-0.25,0.41,0.14,1078.77
TXN2264,-0.41,-0.17,0.26,-0.34,-0.12,0.26,0.39,-0.34,0.32,0.09,-0.21,-0.3,0.39,0.18,0.39,-0.01,-0.32,-0.2,0.07,0.36,-0.01,-0.12,-0.38,0.06,0.41,0.24,-0.06,0.04,581.39
TXN2265,-0.04,-0.44,-0.03,-0.21,-0.12,0.16,-0.42,-0.34,0.12,0.09,0.09,-0.22,0.28,-0.41,-0.44,-0.31,0.42,0.02,-0.34,-0.04,0.21,0.43,0.36,0.41,0.3,-0.39,0.34,0.17,1635.33
TXN2266,-0.01,-0.14,0.16,-0.35,0.31,0.15,0.33,0.07,-0.18,0.04,0.27,0.0,-0.16,0.38,0.03,-0.15,-0.32,0.11,-0.29,0.43,-0.34,-0.38,-0.4,-0.22,0.22,0.22,-0.39,-0.3,990.15
TXN2267,0.42,-0.37,-0.03,0.15,-0.05,0.15,-0.12,0.38,-0.16,0.29,-0.17,-0.28,0.12,-0.17,0.12,-0.04,-0.23,0.32,-0.34,-0.13,-0.25,-0.24,0.27,-0.18,0.37,-0.14,0.29,-0.4,566.16
TXN2268,0.38,-0.15,-0.37,-0.25,-0.31,0.2,-0.34,0.11,0.15,-0.19,-0.23,0.28,0.18,0.14,0.19,-0.09,-0.23,0.06,-0.32,0.2,0.23,-0.09,-0.41,0.22,-0.12,0.41,0.43,0.25,1889.69
TXN2269,0.32,-0.08,0.3,0.17,0.34,0.1,-0.05,-0.39,0.33,-0.43,0.39,0.32,-0.28,0.39,0.38,-0.35,0.43,-0.36,-0.33,-0.18,-0.25,0.21,0.14,-0.21,0.41,-0.09,0.29,-0.13,1627.08
TXN2270,-0.24,-0.0,0.37,0.26,-0.0,-0.15,-0.33,0.08,-0.14,0.3,0.11,0.31,-0.29,0.39,0.05,0.21,-0.36,-0.36,0.2,-0.07,-0.04,0.26,-0.08,0.04,-0.14,0.03,-0.39,0.35,1684.95
TXN2271,0.05,0.03,-0.22,0.4,-0.3,-0.31,0.21,0.34,-0.28,0.14,-0.05,-0.34,-0.25,0.12,0.26,-0.05,0.05,-0.2,-0.29,-0.33,-0.22,-0.08,0.16,-0.14,0.07,0.22,0.43,0.02,1526.06
TXN2272,-0.25,-0.17,0.08,0.06,0.34,0.14,-0.13,0.25,0.15,-0.32,-0.27,-0.29,0.36,-0.15,0.35,0.16,-0.3,0.05,-0.4,0.2,-0.1,-0.32,0.02,0.24,-0.33,0.29,0.06,-0.13,1317.97
TXN2273,-0.19,0.22,-0.2,0.12,0.13,-0.25,-0.34,0.2,-0.2,0.07,0.13,0.17,-0.42,0.05,0.39,-0.42,-0.19,0.2,0.05,0.06,0.42,0.08,-0.12,-0.18,0.06,0.44,-0.33,0.36,1728.34
TXN2274,-0.3,0.01,0.06,0.17,-0.06,0.34,-0.36,-0.38,-0.04,0.4,-0.38,-0.28,-0.39,0.2,-0.35,-0.3,-0.28,0.37,-0.16,0.05,-0.13,0.12,-0.02,-0.09,0.44,-0.1,0.32,0.23,685.1
TXN2275,-0.35,-0.13,-0.08,-0.34,0.27,0.36,0.35,0.41,-0.39,-0.26,-0.39,-0.4,0.44,-0.43,-0.22,-0.09,-0.42,0.29,0.14,0.31,-0.42,0.27,-0.0,-0.19,-0.27,-0.31,-0.36,-0.05,650.75
TXN2276,-0.38,-0.44,0.36,-0.12,-0.44,-0.04,-0.41,0.32,-0.42,0.02,-0.45,-0.18,-0.41,0.42,-0.03,-0.38,-0.25,-0.03,0.14,-0.29,0.41,0.18,-0.43,0.3,-0.38,-0.17,0.31,-0.4,129.07
TXN2277,-0.41,0.13,-0.38,-0.29,-0.01,0.12,-0.09,-0.2,-0.15,0.19,0.04,0.14,0.08,0.27,-0.28,0.37,-0.22,0.07,0.01,-0.04,-0.13,0.43,0.18,0.38,0.07,-0.06,0.2,0.28,200.5
TXN2278,0.16,-0.03,-0.35,0.11,-0.15,0.09,-0.38,0.34,0.09,-0.08,-0.25,-0.07,-0.11,-0.3,-0.33,0.03,-0.06,0.07,0.28,-0.34,-0.11,0.27,0.41,0.25,0.32,-0.1,-0.32,-0.38,790.25
TXN2279,-0.34,0.26,0.23,0.35,0.11,-0.2,0.37,-0.08,0.1,0.39,-0.31,0.18,0.41,0.21,-0.39,-0.18,0.06,-0.17,0.09,-0.36,0.09,0.29,-0.0,-0.28,-0.45,-0.08,-0.29,-0.42,1783.57
TXN2280,-0.03,0.25,-0.41,-0.31,0.04,-0.43,0.0,0.11,-0.2,-0.14,0.18,0.4,0.31,0.21,-0.18,0.22,-0.19,-0.06,0.44,-0.14,0.09,0.23,-0.42,-0.31,0.03,0.23,0.15,-0.06,1971.24
TXN2281,-0.19,0.39,0.37,-0.04,-0.34,-0.32,0.07,0.35,0.18,0.39,-0.27,-0.02,0.34,0.39,-0.05,0.44,-0.32,0.14,-0.3,-0.2,0.24,-0.21,-0.08,-0.23,0.05,0.14,0.02,0.45,408.53
TXN2282,0.13,-0.01,0.36,0.24,0.43,0.07,0.3,0.28,-0.21,0.39,-0.23,0.08,0.36,-0.02,0.32,-0.16,-0.37,0.13,0.1,0.09,0.32,-0.32,0.34,0.42,-0.2,0.02,-0.16,-0.38,1754.78
TXN2283,-0.25,-0.34,0.23,-0.16,-0.31,-0.01,0.12,-0.04,-0.4,-0.31,0.29,0.29,-0.09,0.04,-0.13,0.38,-0.35,-0.04,0.06,-0.15,-0.27,-0.43,-0.35,0.11,0.06,0.19,-0.33,0.09,503.19
TXN2284,-0.14,-0.32,-0.06,0.39,-0.1,-0.14,0.32,0.3,-0.37,-0.26,-0.34,-0.01,0.26,-0.25,-0.08,-0.34,0.36,-0.33,-0.15,-0.12,0.24,0.15,0.12,0.31,0.17,-0.43,-0.25,0.44,679.99
TXN2285,0.21,0.37,0.18,-0.19,-0.05,0.29,0.35,-0.16,-0.04,-0.29,-0.28,-0.37,-0.39,0.39,-0.41,-0.33,0.37,0.35,0.33,-0.15,-0.05,0.36,-0.09,-0.01,0.18,0.13,-0.14,0.34,1378.27
TXN2286,0.28,0.04,0.18,-0.16,-0.18,0.34,-0.25,0.0,0.36,-0.42,0.38,-0.29,0.3,0.06,0.2,-0.18,0.06,-0.33,0.11,-0.03,0.4,-0.27,0.01,0.36,-0.43,-0.14,0.43,0.03,571.81
TXN2287,-0.31,0.19,0.21,0.33,0.16,0.29,-0.02,0.43,0.22,-0.07,0.3,-0.07,-0.41,0.28,0.13,0.02,-0.34,-0.29,0.38,-0.29,0.23,-0.38,-0.08,-0.33,-0.36,-0.33,-0.08,-0.13,871.53
TXN2288,0.16,-0.2,-0.08,-0.18,-0.11,-0.36,-0.37,0.21,-0.14,-0.39,-0.38,-0.4,-0.37,-0.05,0.05,0.09,-0.05,0.24,-0.21,-0.34,-0.24,-0.22,0.07,-0.25,0.36,-0.08,0.24,0.18,1197.84
TXN2289,-0.28,0.38,0.29,-0.27,0.16,0.38,-0.26,0.15,-0.39,0.43,0.08,0.02,0.38,0.33,0.25,-0.07,-0.36,0.15,-0.45,0.34,-0.33,-0.38,-0.08,-0.03,0.34,0.3,-0.17,0.24,708.7
TXN2290,0.19,0.4,-0.27,0.19,-0.33,-0.39,-0.28,-0.14,0.03,0.45,-0.41,0.34,-0.29,0.02,-0.35,0.34,0.13,0.13,-0.11,-0.3,-0.23,-0.4,0.21,-0.08,-0.19,0.37,-0.13,0.03,1850.87
TXN2291,-0.07,-0.31,-0.13,0.31,0.32,0.13,-0.11,0.06,-0.3,0.02,0.25,0.32,0.21,0.27,-0.37,-0.11,0.04,-0.34,0.14,0.34,-0.13,0.35,0.44,0.28,-0.27,-0.43,0.06,-0.04,972.85
TXN2292,-0.23,-0.11,0.1,0.04,-0.09,-0.29,-0.43,0.3,-0.26,0.28,0.19,-0.21,0.03,-0.14,0.44,0.44,-0.22,0.17,-0.2,-0.0,0.39,-0.3,-0.35,-0.37,0.37,0.41,-0.32,0.21,856.47
TXN2293,0.35,-0.33,0.02,-0.25,-0.44,0.2,0.18,-0.43,0.12,-0.32,0.03,-0.43,-0.05,-0.3,0.34,0.35,-0.32,-0.15,0.3,-0.36,0.4,0.29,-0.06,-0.08,-0.12,-0.08,-0.23,-0.04,1314.52
TXN2294,-0.16,-0.0,-0.4,-0.29,0.07,0.17,-0.06,-0.15,0.21,0.16,0.34,-0.35,-0.21,-0.03,0.06,-0.22,-0.24,0.16,0.27,-0.18,0.32,-0.24,-0.23,0.38,-0.03,0.19,0.23,-0.21,528.56
TXN2295,-0.25,-0.34,0.42,-0.35,-0.2,0.11,0.17,-0.39,-0.29,-0.07,-0.31,0.38,-0.44,0.06,-0.26,-0.16,0.18,-0.24,-0.42,-0.3,-0.09,0.28,0.41,0.37,0.03,0.31,0.19,-0.08,10.14
TXN2296,0.44,-0.33,-0.04,-0.08,0.04,-0.21,0.42,-0.02,0.43,-0.4,-0.35,-0.37,-0.39,0.18,-0.33,-0.13,-0.0,-0.04,-0.3,-0.25,0.44,0.12,-0.22,0.03,-0.4,0.12,0.37,-0.2,210.08
TXN2297,0.38,-0.24,-0.33,-0.25,-0.15,-0.41,0.42,-0.38,-0.01,-0.0,0.41,-0.37,-0.35,0.04,0.17,-0.15,0.2,0.01,0.38,0.31,0.44,0.29,0.36,0.33,0.05,0.33,-0.15,0.06,450.21
TXN2298,0.02,0.02,0.09,-0.23,0.42,0.22,0.34,-0.12,-0.04,0.04,-0.15,0.35,-0.24,0.39,-0.43,-0.02,-0.04,0.32,0.44,-0.44,-0.17,0.02,0.0,0.14,0.14,-0.11,0.24,-0.37,177.4
TXN2299,0.06,0.39,-0.2,-0.14,-0.16,-0.44,-0.14,-0.28,-0.28,0.09,0.37,0.21,-0.22,-0.4,0.39,0.02,0.36,-0.43,-0.35,0.33,0.1,0.3,-0.19,-0.22,0.2,-0.17,0.36,-0.27,94.19
TXN2300,-0.01,0.26,-0.23,-0.14,0.23,-0.11,0.0,-0.12,0.16,0.22,-0.35,0.09,0.12,-0.0,-0.39,-0.03,-0.31,-0.19,-0.01,-0.12,0.31,0.14,-0.44,-0.17,0.36,-0.14,0.28,0.02,727.5
TXN2301,-0.41,0.18,0.07,-0.17,-0.19,0.45,0.15,0.4,-0.42,0.29,0.0,0.23,0.36,0.2,-0.41,0.27,-0.43,0.08,0.29,0.18,0.34,-0.07,-0.06,0.24,-0.3,-0.41,-0.4,-0.2,396.29
TXN2302,-0.4,0.08,-0.38,-0.1,-0.34,0.24,-0.02,-0.21,-0.29,0.01,0.32,0.31,-0.0,0.25,-0.39,-0.2,0.15,0.31,0.04,-0.04,-0.07,-0.2,0.44,0.4,-0.32,0.38,-0.11,0.3,1555.15
TXN2303,0.41,-0.11,0.35,-0.27,-0.0,-0.04,-0.03,0.29,0.16,-0.43,0.2,0.0,0.41,0.45,0.11,0.39,0.29,-0.08,0.35,0.09,-0.05,0.21,0.21,0.36,-0.4,0.01,-0.22,-0.45,590.16
TXN2304,0.25,0.36,-0.29,0.37,-0.19,0.4,0.44,0.45,0.17,0.37,0.06,-0.03,-0.24,0.27,0.43,-0.01,-0.22,-0.24,-0.45,0.25,-0.23,-0.41,0.15,-0.26,0.03,-0.07,0.09,0.18,1093.41
TXN2305,0.18,0.43,0.27,0.4,-0.18,0.06,-0.19,0.4,-0.37,-0.14,0.42,0.07,-0.08,0.36,0.25,-0.3,-0.05,-0.01,0.06,-0.32,0.42,-0.21,-0.35,0.34,-0.38,-0.3,0.28,0.01,605.04
TXN2306,0.38,0.0,0.32,-0.15,-0.37,0.39,-0.43,-0.1,-0.42,0.34,-0.09,-0.23,0.15,0.33,0.29,-0.3,0.15,0.11,-0.42,0.19,-0.39,-0.23,-0.27,0.23,-0.28,-0.26,-0.04,0.29,1600.51
TXN2307,-0.4,0.24,0.06,0.35,-0.25,0.32,0.45,-0.08,0.44,0.44,-0.26,0.4,0.11,0.16,-0.34,-0.24,-0.22,0.16,-0.04,-0.38,-0.35,0.02,-0.02,0.38,-0.12,0.14,-0.16,-0.24,473.52
TXN2308,-0.29,0.37,-0.04,0.28,-0.36,-0.01,0.25,-0.24,0.29,0.24,-0.42,0.42,-0.25,0.29,0.21,0.31,0.39,-0.24,-0.41,-0.05,-0.44,0.08,0.34,-0.11,0.05,0.08,-0.08,0.23,1761.08
TXN2309,0.26,0.36,-0.3,0.04,-0.37,-0.28,0.09,-0.31,0.4,0.04,0.36,0.19,-0.02,0.02,-0.34,-0.34,-0.41,-0.43,0.38,-0.21,-0.33,0.26,0.02,0.04,-0.2,-0.18,0.1,0.35,1165.15
TXN2310,0.32,-0.3,0.01,0.02,0.3,-0.25,-0.43,0.45,0.21,-0.3,-0.1,-0.37,0.17,0.25,0.35,0.07,0.28,0.31,0.1,0.08,0.43,0.11,0.3,-0.44,0.16,-0.31,-0.41,0.09,1747.05
TXN2311,-0.31,-0.12,0.2,-0.36,0.43,0.39,0.41,-0.29,-0.23,0.1,-0.39,-0.3,0.03,0.41,-0.39,-0.29,-0.2,-0.31,-0.3,0.11,0.15,-0.31,-0.03,-0.34,0.33,-0.04,0.42,0.41,392.9
TXN2312,0.17,-0.02,-0.43,-0.3,0.21,0.14,0.07,0.06,-0.31,0.29,-0.21,-0.15,-0.14,0.29,0.06,-0.27,-0.21,-0.37,0.37,-0.32,0.33,-0.38,0.24,-0.41,0.38,-0.28,-0.08,0.42,1785.7
TXN2313,0.3,0.01,0.39,0.29,-0.17,0.27,0.41,-0.23,0.28,-0.44,-0.08,0.42,0.09,-0.1,-0.01,0.02,0.28,0.15,0.09,-0.23,-0.18,0.27,0.12,0.41,-0.2,0.11,-0.26,-0.17,564.81
TXN2314,0.28,0.43,0.03,-0.35,-0.08,-0.04,0.25,-0.27,0.13,0.1,-0.09,0.03,0.16,0.39,-0.2,-0.11,0.37,-0.15,0.03,0.35,0.06,0.17,0.36,-0.2,0.14,-0.34,0.34,-0.07,818.86
TXN2315,0.18,-0.0,0.15,0.08,0.14,-0.39,0.28,-0.01,-0.04,-0.16,0.06,-0.29,0.39,0.09,0.4,-0.07,0.08,-0.09,0.02,0.41,0.07,0.25,-0.3,0.23,0.08,0.14,0.15,0.24,94.05
TXN2316,-0.12,-0.34,0.25,0.19,0.21,0.16,-0.19,-0.0,0.29,-0.07,0.32,0.18,-0.4,0.07,-0.29,0.3,-0.39,0.43,-0.05,0.38,-0.11,0.33,-0.33,-0.4,-0.0,-0.17,0.05,0.3,1190.43
TXN2317,-0.32,-0.19,0.27,-0.41,-0.1,-0.41,-0.09,0.01,0.15,-0.39,-0.17,0.38,-0.37,-0.03,0.33,0.4,-0.3,-0.12,-0.26,0.29,-0.25,0.27,-0.15,-0.34,0.39,0.11,-0.38,-0.37,422.15
TXN2318,0.42,-0.0,0.38,-0.22,-0.23,0.06,-0.3,0.19,0.25,-0.17,-0.09,-0.02,-0.27,0.15,-0.07,0.3,0.14,-0.38,0.39,0.37,0.17,-0.36,-0.2,0.37,0.1,-0.35,-0.3,0.09,392.69
TXN2319,0.28,-0.03,0.18,0.28,0.04,0.26,0.14,0.21,-0.19,-0.37,0.04,0.24,-0.3,0.25,0.01,0.31,0.43,0.34,0.17,0.4,0.2,-0.29,0.24,-0.12,-0.36,-0.32,0.32,-0.23,121.66
TXN2320,-0.24,-0.27,-0.26,-0.36,-0.17,-0.11,0.28,0.31,-0.03,0.42,0.39,0.07,-0.41,0.19,-0.18,0.33,-0.13,-0.38,-0.06,-0.05,-0.36,-0.41,0.45,-0.16,-0.02,-0.1,0.13,-0.06,629.56
TXN2321,0.26,-0.38,0.28,0.43,-0.14,0.27,0.21,-0.27,-0.04,0.07,0.27,0.34,-0.04,-0.24,0.35,-0.37,-0.16,0.31,-0.21,0.17,0.16,-0.16,-0.28,0.31,0.38,-0.43,0.22,-0.25,1167.18
TXN2322,-0.02,0.04,-0.12,-0.19,0.32,-0.3,-0.39,-0.4,-0.08,0.12,-0.37,-0.42,-0.11,-0.33,0.07,0.31,0.14,0.11,-0.18,-0.3,-0.12,-0.26,0.04,-0.34,-0.03,-0.14,0.15,0.07,1128.83
TXN2323,0.08,0.32,-0.15,-0.08,-0.02,0.13,-0.24,0.14,0.03,-0.13,0.02,0.43,0.26,0.36,-0.14,0.03,-0.08,-0.12,-0.28,-0.26,0.38,-0.13,0.0,-0.09,0.28,0.03,-0.02,0.26,1976.66
TXN2324,-0.33,-0.31,-0.32,-0.23,-0.2,0.16,-0.16,0.27,-0.23,-0.24,-0.1,-0.08,-0.42,-0.35,0.08,0.44,-0.41,0.42,-0.34,-0.08,-0.08,0.26,-0.27,-0.04,-0.14,0.09,-0.39,0.09,278.31
TXN2325,0.38,0.33,0.25,0.26,0.2,-0.37,0.41,-0.42,0.31,-0.1,0.12,0.1,0.38,-0.12,0.11,-0.13,-0.43,0.29,0.28,-0.23,0.21,0.14,-0.11,-0.27,-0.07,0.01,-0.19,0.43,178.32
TXN2326,0.29,-0.07,-0.26,0.3,0.13,-0.31,0.28,-0.05,0.19,0.33,-0.44,0.13,-0.1,0.07,-0.36,0.12,-0.38,-0.37,-0.39,0.1,0.2,0.37,-0.4,-0.34,-0.43,0.05,-0.41,-0.38,455.84
TXN2327,-0.29,-0.42,-0.37,-0.01,-0.01,0.06,0.31,-0.21,0.08,0.14,-0.18,-0.38,-0.4,-0.19,0.07,-0.09,-0.03,-0.31,0.41,0.15,0.28,0.36,0.05,0.03,0.1,0.06,0.24,-0.23,1591.88
TXN2328,-0.14,-0.32,0.21,0.28,-0.17,0.3,0.35,0.39,0.35,-0.15,0.03,-0.16,0.11,0.15,-0.01,-0.31,0.27,0.13,0.11,0.34,0.41,0.33,-0.31,-0.31,-0.17,-0.28,0.14,-0.27,1361.54
TXN2329,-0.09,0.11,0.3,-0.43,0.3,-0.3,0.34,0.12,0.14,-0.07,0.43,-0.13,0.24,0.29,-0.1,-0.02,-0.0,-0.35,-0.18,0.11,0.03,0.2,-0.07,-0.37,-0.31,-0.15,-0.43,0.15,1050.95
TXN2330,-0.35,0.43,0.35,0.19,0.37,-0.33,0.34,0.38,-0.3,0.08,0.29,-0.01,-0.43,-0.01,0.2,-0.31,-0.03,-0.04,-0.22,-0.36,-0.35,0.31,-0.05,-0.38,0.21,0.41,-0.43,-0.07,651.3
TXN2331,-0.41,0.12,-0.05,-0.37,0.39,0.22,0.04,0.14,-0.43,-0.32,-0.06,-0.26,-0.33,0.18,-0.24,0.42,-0.28,0.44,-0.44,-0.36,-0.22,-0.43,0.44,0.36,-0.34,0.29,0.13,0.16,680.16
TXN2332,-0.3,-0.12,0.11,0.06,-0.12,-0.04,-0.29,0.28,-0.18,-0.41,0.05,-0.13,0.18,0.08,0.37,0.27,-0.36,-0.27,0.17,0.2,0.16,0.02,0.17,0.13,0.18,-0.26,0.11,-0.31,1743.52
TXN2333,0.2,0.41,0.38,-0.38,0.18,0.15,-0.19,-0.21,0.43,-0.45,-0.09,0.04,0.05,-0.38,0.29,-0.03,-0.01,-0.36,0.24,0.15,0.07,0.04,0.4,0.31,0.19,-0.4,-0.29,0.23,784.57
TXN2334,0.44,-0.0,0.1,0.12,0.27,-0.21,-0.02,0.05,0.21,0.33,-0.15,0.33,0.01,-0.04,0.04,-0.21,-0.29,0.09,-0.35,-0.04,-0.08,0.44,-0.27,-0.01,-0.37,0.02,-0.43,0.24,1319.58
TXN2335,-0.32,-0.37,0.29,-0.3,-0.24,0.12,-0.14,0.12,0.35,0.28,-0.33,-0.09,-0.06,0.02,-0.18,0.12,0.13,0.26,0.44,-0.08,-0.35,0.1,-0.34,0.35,-0.0,0.36,0.17,0.27,863.24
TXN2336,0.22,-0.22,0.39,0.2,0.19,-0.12,0.2,-0.2,0.1,0.43,-0.14,-0.27,0.05,-0.25,0.34,-0.22,-0.43,-0.36,0.19,-0.36,-0.38,-0.37,-0.28,0.22,-0.27,-0.21,0.02,0.04,274.51
