transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN205,0.32,0.15,-0.17,0.22,-0.09,-0.01,0.4,-0.36,-0.1,-0.18,-0.4,0.25,-0.24,0.04,-0.01,-0.33,-0.11,-0.12,0.02,0.04,0.29,0.01,0.25,-0.07,-0.09,-0.21,-0.21,-0.16,1210.55
TXN206,0.29,0.22,-0.04,0.21,0.06,-0.27,0.42,-0.44,0.44,0.06,0.13,0.06,-0.08,-0.12,0.32,-0.15,0.44,-0.43,0.41,-0.15,-0.1,0.43,0.13,-0.42,-0.27,0.26,-0.02,-0.01,869.63
TXN207,0.21,0.09,0.18,-0.38,0.3,-0.17,-0.0,0.3,-0.41,0.04,-0.03,-0.4,0.16,-0.33,0.24,0.05,0.39,0.01,0.17,-0.06,0.05,0.29,0.07,0.25,-0.27,0.12,0.2,0.45,1402.68
TXN208,-0.36,0.16,-0.22,-0.16,-0.45,0.42,0.2,-0.33,-0.35,-0.38,-0.37,0.15,0.29,0.16,-0.14,-0.08,0.1,0.21,-0.15,0.23,-0.39,-0.36,0.14,-0.3,-0.19,0.07,-0.05,-0.14,717.76
TXN209,0.43,-0.09,-0.14,-0.03,0.3,-0.0,0.35,0.21,0.01,-0.1,-0.11,0.01,-0.14,0.34,0.32,0.36,-0.37,-0.04,0.2,0.04,0.02,0.32,-0.2,0.11,0.11,0.03,0.1,0.27,1996.23
TXN210,-0.39,-0.44,-0.2,0.33,-0.2,0.04,0.15,0.13,0.3,0.36,-0.04,-0.17,0.04,0.17,-0.3,0.36,-0.36,0.17,-0.12,-0.06,-0.21,0.26,-0.23,0.01,0.38,-0.23,-0.11,0.22,371.71
TXN211,-0.03,-0.21,-0.4,-0.3,-0.06,0.24,0.23,-0.31,0.12,-0.44,0.17,-0.44,0.18,-0.06,-0.01,-0.13,-0.18,-0.37,0.14,-0.16,-0.25,0.16,-0.05,0.25,-0.4,-0.03,0.08,0.3,301.49
TXN212,-0.16,-0.31,0.41,0.09,-0.2,0.45,-0.2,0.45,-0.07,0.05,-0.03,-0.01,-0.26,0.25,-0.33,0.15,-0.37,0.26,0.06,-0.18,-0.13,0.28,0.3,0.28,-0.42,-0.06,-0.03,0.15,1208.21
TXN213,-0.45,0.18,-0.26,0.08,0.32,-0.17,-0.26,0.42,0.08,-0.26,-0.36,0.3,-0.07,-0.44,0.02,-0.31,0.13,0.27,0.16,0.08,0.27,0.24,-0.08,0.1,-0.38,-0.23,-0.19,0.19,426.43
TXN214,-0.12,0.29,0.06,0.12,0.2,-0.17,-0.05,0.42,-0.11,-0.04,0.34,-0.23,0.44,-0.26,0.31,-0.09,0.38,-0.0,-0.12,-0.37,0.34,-0.07,-0.28,-0.08,0.06,-0.05,-0.45,0.31,1577.35
TXN215,0.09,-0.28,0.12,0.37,0.27,0.45,0.2,-0.3,-0.37,0.4,0.24,-0.12,0.29,0.4,0.33,-0.0,-0.36,0.41,-0.03,0.45,-0.28,0.27,-0.12,0.27,0.27,-0.19,-0.06,-0.1,1607.22
TXN216,-0.28,-0.41,0.01,0.33,0.13,-0.33,-0.14,0.24,-0.4,-0.01,-0.21,-0.19,-0.14,0.44,-0.32,-0.15,-0.17,0.32,0.15,0.12,-0.17,0.15,-0.15,-0.24,-0.4,-0.12,0.42,0.0,301.69
TXN217,-0.24,-0.1,0.26,-0.06,0.04,-0.31,0.04,-0.11,-0.33,-0.42,-0.44,-0.28,0.02,-0.02,-0.34,-0.41,0.12,0.27,0.44,-0.4,-0.32,0.14,-0.39,-0.1,0.12,-0.21,-0.39,-0.02,835.26
TXN218,-0.26,0.42,-0.12,0.17,-0.23,0.17,0.08,-0.03,-0.18,-0.0,-0.11,-0.18,-0.39,0.13,0.27,0.23,0.2,-0.02,0.22,-0.44,0.04,-0.35,-0.4,-0.08,-0.19,-0.32,0.12,0.13,261.49
TXN219,0.43,0.25,0.11,0.24,-0.13,-0.44,0.19,0.25,-0.41,-0.07,-0.05,-0.32,0.36,-0.06,0.31,0.1,-0.08,0.27,0.06,-0.32,-0.23,-0.44,-0.03,-0.2,0.08,-0.17,0.4,0.45,1765.36
TXN220,-0.15,0.01,0.14,0.07,-0.23,-0.34,0.41,0.08,0.11,-0.2,0.27,0.37,-0.38,0.15,-0.39,0.12,0.45,0.05,-0.27,-0.06,0.04,0.42,-0.12,-0.43,0.02,-0.12,-0.02,0.09,741.61
TXN221,0.29,-0.18,0.04,-0.26,-0.3,0.19,-0.42,-0.4,0.16,-0.4,0.34,0.31,-0.24,0.33,-0.42,0.09,0.16,-0.31,-0.33,0.08,0.45,0.43,-0.43,-0.11,-0.43,-0.31,0.34,0.21,192.47
TXN222,-0.23,-0.44,-0.42,0.15,0.22,0.11,-0.24,-0.41,0.04,0.22,-0.36,0.14,0.17,-0.23,-0.33,-0.38,0.18,-0.26,-0.17,0.26,-0.06,0.36,-0.28,-0.07,-0.16,0.2,0.31,-0.21,383.45
TXN223,0.1,-0.23,-0.36,-0.01,0.27,0.27,0.42,0.15,-0.11,0.15,0.35,0.36,-0.06,-0.2,-0.43,0.28,-0.45,0.23,0.27,0.0,0.1,-0.28,-0.27,-0.0,0.4,0.13,-0.37,-0.16,541.48
TXN224,-0.1,0.28,0.09,0.06,0.21,0.03,-0.05,-0.18,0.04,-0.11,-0.34,0.15,0.17,0.42,-0.25,-0.0,-0.08,-0.04,0.07,0.3,0.22,0.06,-0.15,0.44,0.06,0.28,-0.36,0.15,1986.68
TXN225,0.13,0.09,0.27,-0.33,0.41,0.21,-0.4,-0.35,0.36,-0.43,-0.35,-0.41,-0.21,-0.31,-0.29,-0.2,0.07,0.09,0.13,-0.05,-0.22,0.07,-0.01,-0.11,0.4,-0.07,-0.19,0.18,160.99
TXN226,-0.38,-0.33,-0.31,-0.05,0.13,-0.43,-0.01,-0.3,0.31,0.07,-0.42,0.39,-0.37,-0.18,-0.17,-0.44,0.04,0.04,0.44,0.18,0.21,0.14,0.37,-0.45,-0.13,-0.03,0.27,-0.2,1002.35
TXN227,0.29,-0.25,-0.0,-0.06,0.44,0.16,-0.15,-0.19,0.21,-0.28,-0.38,-0.37,0.15,0.03,-0.44,-0.18,0.43,0.08,0.45,0.02,0.3,-0.18,0.11,-0.33,0.3,0.39,-0.28,-0.17,1384.65
TXN228,-0.39,0.43,-0.44,-0.09,0.07,0.27,0.03,-0.14,-0.33,0.09,0.34,-0.07,-0.37,0.17,-0.13,-0.21,0.43,0.14,0.15,-0.1,-0.04,0.32,0.26,0.03,0.17,0.2,0.38,-0.24,1004.52
TXN229,-0.27,-0.35,-0.18,0.22,0.34,0.4,-0.23,-0.14,0.38,0.01,0.17,0.32,-0.43,-0.06,0.15,0.44,-0.22,-0.38,-0.18,-0.11,-0.16,0.1,0.06,0.02,-0.1,-0.27,0.43,-0.3,869.48
TXN230,0.23,-0.28,0.07,-0.45,-0.44,-0.3,0.07,-0.39,0.43,-0.03,0.09,-0.43,0.08,0.45,-0.04,0.35,0.25,-0.11,0.24,-0.13,0.39,-0.29,-0.09,0.21,0.27,-0.35,-0.22,-0.07,134.31
TXN231,0.34,0.2,0.23,-0.39,-0.13,0.42,-0.23,-0.33,0.44,0.24,0.44,0.03,-0.28,0.36,-0.39,0.38,-0.09,-0.42,0.16,-0.17,0.17,-0.43,0.31,-0.29,-0.32,0.39,-0.1,0.34,583.43
TXN232,0.17,0.09,-0.31,0.32,0.3,0.1,-0.06,-0.45,-0.04,-0.06,0.28,-0.27,0.1,0.03,0.27,-0.1,-0.39,-0.07,0.23,-0.38,0.42,-0.23,0.43,-0.12,-0.36,0.16,-0.44,-0.24,902.51
TXN233,0.21,-0.11,-0.18,0.27,0.03,-0.11,0.03,-0.16,0.15,-0.14,-0.11,-0.09,0.13,0.33,0.36,-0.18,0.34,-0.02,0.26,0.32,-0.17,0.43,0.14,0.18,-0.03,0.42,-0.04,0.14,1659.09
TXN234,-0.2,0.35,-0.36,-0.27,-0.39,-0.3,-0.22,0.24,0.14,0.22,0.15,0.34,0.15,-0.27,0.37,-0.28,-0.42,0.16,0.32,-0.28,0.26,-0.41,0.12,0.43,-0.06,0.34,-0.28,0.27,979.78
TXN235,0.12,0.13,0.09,-0.21,-0.22,0.32,0.2,0.3,0.45,-0.18,-0.45,0.25,0.11,-0.24,0.29,0.31,0.42,0.39,0.02,-0.29,-0.27,-0.27,0.44,-0.24,-0.13,-0.32,-0.23,0.38,41.3
TXN236,-0.37,-0.41,0.35,-0.13,-0.19,-0.21,-0.35,-0.24,0.02,0.09,0.38,-0.31,-0.27,0.08,-0.03,-0.28,-0.17,-0.24,-0.22,-0.25,0.3,-0.37,-0.07,-0.3,0.42,0.38,-0.03,-0.18,923.6
TXN237,0.41,-0.32,0.21,0.15,-0.01,-0.16,0.2,-0.1,0.1,0.16,0.31,0.29,0.36,-0.3,0.25,-0.14,-0.27,-0.41,-0.19,-0.43,-0.44,-0.41,-0.03,0.3,0.26,-0.15,-0.24,0.08,393.88
TXN238,-0.04,0.34,0.26,0.31,-0.31,-0.07,0.05,-0.0,0.15,0.19,0.23,-0.33,0.21,0.13,-0.4,0.21,0.43,0.38,-0.29,-0.19,0.02,0.06,0.11,0.23,-0.44,-0.32,0.35,0.2,167.9
TXN239,-0.18,0.25,-0.18,-0.18,-0.23,-0.0,0.27,-0.18,0.38,0.13,-0.07,0.05,-0.34,-0.24,0.2,0.17,-0.33,-0.29,0.12,0.08,0.1,-0.06,0.35,0.31,-0.17,-0.08,0.09,0.11,722.93
TXN240,-0.03,0.0,-0.36,-0.36,0.26,0.42,0.07,0.06,-0.16,0.35,-0.04,0.32,-0.36,-0.32,0.05,-0.21,0.28,0.2,0.2,0.09,0.26,0.3,0.17,-0.12,0.4,0.28,-0.09,-0.36,1027.11
TXN241,0.18,0.29,0.2,0.06,0.14,-0.06,0.35,-0.29,-0.36,0.21,-0.14,0.14,-0.14,-0.39,0.26,-0.18,0.38,-0.01,0.19,-0.04,-0.03,0.22,0.22,-0.39,0.31,-0.31,-0.34,0.14,883.27
TXN242,-0.28,-0.24,0.37,0.25,0.18,0.4,0.29,-0.04,-0.35,-0.27,-0.05,-0.19,-0.04,-0.31,0.08,-0.25,0.36,-0.22,0.02,0.0,-0.12,-0.4,-0.17,-0.12,-0.07,0.06,-0.24,-0.26,1972.6
TXN243,-0.2,0.2,0.38,-0.22,-0.27,-0.03,0.3,0.11,-0.3,0.28,-0.04,-0.24,-0.37,0.04,0.09,-0.1,-0.1,0.45,-0.17,-0.05,0.26,-0.12,-0.03,-0.45,-0.16,0.17,0.34,0.45,1264.14
TXN244,-0.03,0.36,0.04,0.24,0.19,-0.2,-0.18,0.43,0.09,-0.04,0.06,0.3,0.35,-0.15,0.22,0.18,-0.04,-0.18,0.37,-0.06,0.3,0.03,-0.1,0.37,0.07,-0.06,-0.21,-0.37,1877.89
TXN245,-0.12,-0.14,-0.4,0.09,0.36,-0.16,0.17,0.24,-0.31,-0.39,-0.08,-0.26,0.04,-0.35,0.23,-0.43,-0.16,0.2,-0.04,0.08,-0.39,0.27,-0.22,-0.42,-0.27,0.41,0.04,0.18,1426.82
TXN246,0.18,-0.14,0.33,-0.22,0.03,-0.27,0.38,-0.0,0.01,-0.36,-0.06,0.24,0.35,-0.3,0.1,-0.19,-0.43,0.45,-0.44,0.05,-0.33,-0.16,0.26,0.41,-0.34,-0.12,0.25,-0.0,1483.11
TXN247,-0.13,-0.22,0.03,0.22,-0.24,0.2,-0.06,-0.18,-0.09,0.21,-0.27,-0.37,0.35,0.01,-0.32,0.16,0.32,0.29,-0.1,-0.19,-0.04,0.28,0.29,-0.3,0.23,-0.42,-0.42,-0.0,897.89
TXN248,-0.23,0.09,-0.34,-0.45,-0.17,-0.17,-0.31,0.13,-0.31,-0.17,0.25,-0.33,0.07,0.04,0.04,0.29,0.37,-0.32,0.09,0.02,-0.38,0.12,-0.37,-0.12,-0.16,-0.23,-0.09,0.28,313.95
TXN249,0.17,-0.24,0.31,0.02,-0.12,0.06,0.12,0.45,0.31,0.41,0.25,0.22,0.37,-0.25,0.04,-0.07,-0.11,0.21,0.35,0.39,0.03,-0.09,-0.11,-0.44,-0.13,-0.42,-0.04,-0.11,1233.13
TXN250,0.2,-0.28,-0.36,0.22,0.1,0.35,0.29,-0.13,0.08,-0.09,-0.07,0.06,0.29,0.44,-0.17,-0.03,0.29,-0.33,0.07,-0.26,-0.24,0.37,0.35,0.32,0.08,0.38,0.08,-0.31,1494.51
TXN251,0.03,0.09,-0.19,0.25,-0.45,0.22,-0.12,-0.18,0.18,0.06,0.01,0.14,0.38,0.34,-0.04,-0.33,0.24,0.44,0.07,-0.02,0.1,-0.1,0.2,0.37,0.42,0.01,-0.18,-0.4,768.47
TXN252,0.12,0.35,-0.32,-0.26,0.21,-0.04,-0.27,0.28,-0.36,-0.13,-0.28,0.19,0.39,0.28,0.19,0.01,-0.05,-0.18,0.22,0.11,-0.04,-0.08,0.21,0.42,0.44,-0.38,0.27,0.42,1885.4
TXN253,-0.41,0.34,-0.01,0.24,-0.42,-0.18,-0.42,0.14,-0.39,0.26,0.04,0.06,-0.35,-0.37,-0.23,-0.12,-0.24,0.29,-0.22,-0.02,0.05,0.21,0.2,-0.3,0.44,0.02,-0.37,-0.22,1682.25
TXN254,-0.11,0.43,0.29,0.27,0.43,0.09,-0.45,0.37,0.09,0.31,0.38,-0.24,-0.05,0.23,-0.13,0.27,0.2,0.25,0.45,-0.12,0.28,-0.15,0.14,-0.08,-0.14,0.2,0.08,-0.39,1266.56
TXN255,0.06,0.14,-0.33,0.15,-0.36,0.35,-0.28,0.32,0.2,0.17,-0.11,-0.24,0.05,-0.05,-0.06,0.27,0.3,0.29,-0.42,0.32,-0.22,0.1,-0.01,0.04,0.05,0.17,0.42,-0.34,1865.51
TXN256,-0.35,-0.35,0.29,-0.12,0.28,0.2,-0.09,-0.34,0.0,-0.39,-0.13,-0.08,0.17,0.38,-0.12,0.43,-0.37,0.12,-0.01,0.38,-0.08,0.45,0.01,-0.04,0.45,-0.28,-0.35,-0.1,302.22
TXN257,0.3,0.37,0.15,-0.27,-0.16,0.25,-0.38,-0.11,-0.02,-0.11,-0.06,0.01,0.23,-0.11,0.29,-0.07,-0.23,-0.42,0.35,-0.39,0.28,0.36,0.14,-0.19,0.29,-0.37,-0.33,0.36,147.21
TXN258,0.4,0.32,0.18,0.4,-0.32,-0.29,0.25,-0.35,0.42,-0.1,0.17,-0.03,0.08,-0.32,0.38,0.07,0.3,0.25,-0.18,0.12,0.39,-0.31,0.37,-0.29,-0.38,0.12,-0.24,-0.2,1546.86
TXN259,-0.01,-0.05,0.29,0.03,-0.43,-0.35,0.02,0.38,-0.27,0.37,0.31,0.39,0.38,0.18,-0.08,-0.22,-0.38,0.03,0.31,-0.1,0.26,-0.06,0.05,0.1,-0.1,0.14,-0.16,-0.15,1768.5
TXN260,0.33,0.37,-0.04,-0.27,0.25,-0.08,0.07,-0.11,0.37,0.26,0.24,0.3,-0.41,-0.24,-0.41,-0.4,0.18,0.02,0.1,-0.37,0.25,0.44,-0.12,0.35,0.42,0.21,-0.34,-0.13,125.76
TXN261,-0.09,-0.01,0.04,-0.32,0.3,-0.1,0.29,0.4,-0.24,-0.02,0.21,-0.08,-0.23,0.36,-0.08,0.3,-0.02,-0.06,-0.42,0.23,0.02,0.1,-0.1,0.26,0.31,0.03,0.2,-0.38,1258.41
TXN262,-0.12,-0.18,-0.02,0.3,-0.25,-0.07,0.35,0.04,0.45,0.24,-0.3,-0.27,0.39,0.14,0.07,-0.43,0.08,-0.09,-0.32,0.41,-0.31,-0.26,-0.33,-0.39,-0.33,0.41,-0.29,-0.32,1077.48
TXN263,-0.23,-0.21,0.44,0.08,-0.25,-0.17,0.37,0.42,0.41,-0.17,0.0,0.05,-0.42,0.38,0.43,0.41,-0.15,-0.18,-0.16,-0.23,-0.02,0.23,0.21,0.34,0.2,-0.11,-0.15,-0.4,1653.11
TXN264,0.04,0.26,-0.29,-0.43,-0.19,-0.41,0.42,-0.33,0.04,0.17,-0.43,0.27,0.26,0.29,-0.18,0.0,0.06,-0.3,0.09,-0.03,-0.16,-0.35,0.04,-0.24,-0.19,0.04,0.18,-0.31,771.42
TXN265,0.07,0.33,0.27,-0.16,0.17,0.44,-0.39,-0.25,-0.43,0.11,-0.11,0.34,-0.06,-0.41,-0.17,-0.33,0.38,0.13,-0.26,0.01,-0.17,0.41,-0.25,-0.39,-0.07,-0.05,-0.42,-0.28,1684.16
TXN266,-0.43,0.08,-0.39,-0.12,-0.05,0.09,0.21,-0.14,0.04,0.29,-0.21,-0.03,0.35,0.43,0.4,-0.06,0.21,0.13,0.31,0.07,-0.12,-0.33,0.42,-0.1,-0.44,-0.14,-0.1,0.04,585.57
TXN267,0.06,-0.02,-0.12,-0.34,0.16,0.42,-0.44,-0.28,0.36,0.28,0.21,-0.15,-0.41,0.12,-0.43,-0.14,0.36,0.41,-0.05,-0.35,0.18,-0.29,0.18,-0.18,-0.44,-0.26,-0.23,-0.23,1480.38
TXN268,0.09,-0.07,0.27,-0.3,-0.14,-0.06,0.17,0.3,-0.21,0.4,-0.2,0.35,-0.11,0.13,0.07,-0.05,-0.28,-0.05,-0.14,-0.4,-0.23,-0.23,-0.1,0.04,0.28,0.37,-0.15,0.26,1069.23
TXN269,0.41,-0.14,-0.07,-0.14,-0.13,0.44,-0.07,-0.23,0.18,-0.25,0.36,0.13,0.28,0.26,0.11,0.03,0.1,-0.04,-0.26,-0.37,-0.36,-0.26,-0.17,0.21,-0.34,-0.4,-0.02,0.04,1263.16
TXN270,0.43,-0.45,-0.22,0.1,-0.15,0.17,0.42,0.04,-0.37,0.43,0.02,0.18,-0.43,0.36,-0.24,-0.15,0.44,0.07,0.2,-0.15,0.35,-0.19,0.15,0.34,0.0,-0.02,0.1,0.26,1269.74
TXN271,0.08,-0.37,0.25,-0.32,-0.08,-0.17,-0.21,0.26,0.05,-0.06,-0.15,0.12,-0.05,-0.04,0.05,-0.3,0.21,0.39,0.21,-0.41,-0.05,0.28,0.4,-0.24,-0.33,0.34,0.03,-0.16,449.96
TXN272,0.36,-0.45,-0.08,0.37,-0.22,-0.17,0.41,-0.16,-0.2,-0.06,0.11,-0.29,0.39,-0.17,0.24,0.19,0.32,-0.2,0.09,0.04,-0.21,0.08,0.03,-0.21,0.03,-0.3,0.02,0.24,1210.51
TXN273,0.37,-0.33,-0.14,0.19,-0.16,0.25,-0.39,-0.06,-0.33,-0.21,-0.09,-0.2,0.33,0.2,-0.05,0.36,-0.43,0.21,-0.01,-0.28,0.4,-0.37,0.31,0.32,-0.38,0.04,-0.18,0.25,1596.66
TXN274,0.2,0.15,0.18,-0.1,-0.02,0.06,-0.17,-0.16,0.25,-0.24,0.18,-0.19,0.43,0.04,-0.24,-0.09,0.09,-0.03,0.17,0.43,-0.15,0.34,0.25,0.18,-0.05,-0.24,0.05,-0.2,52.94
TXN275,0.25,-0.44,0.44,0.26,0.37,0.27,0.37,-0.14,0.32,0.45,0.29,-0.15,0.22,-0.02,0.45,0.11,-0.24,-0.3,-0.21,0.04,0.23,-0.18,0.44,0.21,0.38,-0.29,-0.33,-0.18,1644.71
TXN276,-0.12,-0.26,0.25,-0.12,0.23,0.37,0.21,-0.12,-0.29,-0.41,0.44,0.34,0.16,0.29,0.2,0.31,-0.02,-0.17,-0.24,-0.4,0.33,0.33,0.2,-0.0,0.08,-0.07,-0.43,0.27,284.76
TXN277,-0.41,0.26,0.37,-0.13,-0.18,0.35,-0.4,0.06,0.42,-0.08,0.44,0.08,-0.24,0.28,0.44,0.03,0.12,-0.36,0.2,-0.3,-0.31,0.44,0.29,-0.27,0.26,-0.06,-0.21,0.18,1780.79
TXN278,-0.09,0.18,0.32,0.28,0.21,0.32,-0.28,-0.22,0.19,0.16,-0.16,0.41,-0.28,-0.23,-0.29,0.34,0.33,0.3,-0.43,-0.42,0.24,-0.11,0.38,0.16,-0.31,0.41,0.3,0.28,129.63
TXN279,-0.19,-0.27,0.14,-0.1,-0.33,-0.05,0.41,0.11,-0.36,-0.38,0.39,-0.05,0.25,-0.2,-0.04,0.34,0.24,-0.21,-0.31,0.24,0.24,-0.08,-0.16,0.28,0.37,0.32,0.31,0.07,219.47
TXN280,0.03,-0.38,-0.17,-0.3,0.26,-0.2,-0.06,-0.01,0.17,0.03,0.39,-0.37,-0.05,0.43,-0.05,0.44,-0.03,-0.3,-0.05,-0.01,-0.24,-0.12,-0.23,-0.15,-0.29,0.2,0.01,-0.41,67.24
TXN281,-0.3,-0.28,0.44,0.19,0.27,0.18,-0.3,0.07,0.25,0.41,0.08,0.16,0.36,0.15,-0.35,-0.36,-0.11,-0.36,0.08,-0.08,0.3,-0.25,0.18,0.44,0.31,-0.31,0.22,0.08,282.44
TXN282,0.27,-0.07,0.13,-0.3,-0.41,-0.3,0.36,-0.37,-0.36,0.1,-0.14,-0.17,-0.29,0.32,-0.13,0.26,0.06,-0.28,-0.06,0.19,0.26,0.27,-0.43,-0.33,-0.17,-0.23,0.34,0.18,861.92
TXN283,-0.28,-0.01,0.03,-0.33,0.22,0.24,0.23,-0.44,0.2,-0.26,0.44,-0.42,-0.01,-0.08,-0.36,-0.3,0.41,-0.34,0.37,0.32,-0.11,-0.02,0.29,-0.08,0.34,0.41,-0.4,0.07,862.61
TXN284,0.42,0.01,0.16,0.05,-0.4,0.05,-0.08,0.45,0.0,-0.25,-0.4,0.25,-0.23,0.14,-0.07,-0.14,-0.06,0.27,0.29,-0.41,-0.14,0.27,0.05,-0.04,0.21,-0.23,-0.19,-0.37,1099.91
TXN285,0.1,0.24,-0.23,0.18,0.06,0.43,0.17,0.06,-0.25,-0.44,-0.2,0.26,0.25,-0.29,0.29,0.34,0.09,-0.15,-0.03,-0.06,0.43,-0.12,0.03,-0.26,0.23,0.05,0.11,0.21,1061.28
TXN286,0.27,0.27,0.02,0.25,-0.16,-0.23,0.42,0.37,0.0,-0.07,0.41,-0.06,-0.32,-0.33,-0.33,0.14,-0.2,0.27,-0.2,0.08,-0.36,0.32,0.39,-0.16,-0.14,-0.26,0.39,0.37,126.59
TXN287,-0.38,0.06,0.01,0.08,0.25,0.12,-0.28,0.24,-0.05,-0.15,-0.04,-0.33,0.27,-0.03,-0.32,-0.31,-0.25,0.13,0.09,-0.35,0.42,-0.26,0.29,-0.14,0.02,-0.31,-0.17,-0.05,1403.74
TXN288,-0.28,-0.16,0.12,0.43,0.15,-0.36,-0.07,0.39,-0.07,0.15,0.2,-0.1,-0.26,0.03,-0.14,0.27,0.39,-0.19,0.36,0.02,0.38,-0.31,-0.41,0.36,-0.43,-0.26,-0.1,-0.44,1055.41
TXN289,-0.25,0.12,-0.44,0.11,-0.4,-0.01,-0.36,-0.19,0.04,0.07,-0.43,-0.4,0.38,0.3,-0.23,0.36,-0.16,-0.3,0.24,0.02,0.21,0.36,0.07,0.06,-0.19,-0.05,0.12,-0.42,1816.06
TXN290,0.24,0.19,0.01,0.09,0.14,-0.01,-0.27,0.01,0.29,-0.42,-0.38,-0.16,-0.39,-0.36,0.23,-0.29,0.31,0.09,-0.21,0.05,-0.12,-0.39,0.38,-0.04,0.26,-0.13,-0.11,0.22,303.89
TXN291,-0.03,0.2,0.02,-0.17,0.43,-0.27,-0.37,0.15,-0.38,-0.1,0.14,-0.1,-0.16,0.26,0.43,0.09,-0.05,-0.41,0.06,0.2,-0.21,0.43,-0.15,-0.1,0.24,-0.06,0.43,0.16,602.08
TXN292,-0.24,-0.41,0.02,0.25,-0.42,-0.22,0.09,0.37,-0.27,0.13,0.18,0.14,0.23,0.2,0.32,-0.12,-0.16,-0.14,0.27,0.29,-0.0,0.2,-0.24,0.35,0.14,0.4,0.38,-0.31,1413.56
TXN293,0.27,0.05,-0.03,0.32,0.08,0.04,0.26,-0.29,0.06,0.17,0.4,-0.16,-0.27,0.39,0.16,0.06,-0.14,-0.44,-0.43,0.38,-0.43,0.29,-0.18,-0.43,-0.16,-0.08,0.24,0.21,1956.18
TXN294,-0.37,0.45,-0.06,-0.03,-0.19,-0.25,-0.24,-0.28,-0.24,0.41,0.07,-0.39,0.41,-0.07,-0.38,-0.2,0.15,0.43,-0.22,-0.28,-0.35,-0.03,-0.12,0.38,-0.07,-0.06,-0.3,-0.36,1055.67
TXN295,0.35,-0.42,0.32,-0.15,-0.14,0.22,0.01,-0.05,-0.25,-0.21,-0.38,0.08,0.21,0.13,-0.15,0.17,0.39,0.33,-0.28,-0.18,-0.2,-0.29,-0.37,0.16,0.28,0.38,-0.06,0.17,1425.2
TXN296,0.42,-0.25,0.18,-0.23,0.27,0.3,0.19,0.32,-0.39,0.18,0.35,-0.37,-0.24,0.0,-0.23,-0.21,0.35,0.08,-0.24,0.43,0.01,-0.27,-0.21,-0.32,-0.35,0.41,-0.14,-0.2,1498.72
TXN297,-0.13,-0.14,0.14,0.36,0.33,-0.29,-0.2,0.29,-0.05,0.22,0.33,0.07,0.42,0.39,-0.22,-0.14,-0.08,-0.05,-0.3,0.31,0.38,0.2,0.19,-0.26,-0.01,0.45,-0.32,0.14,620.77
TXN298,-0.34,0.35,0.22,-0.21,0.25,-0.26,-0.01,0.26,-0.12,-0.04,0.26,0.01,-0.09,-0.45,0.01,0.06,0.27,0.35,0.35,-0.27,0.35,-0.17,-0.4,0.2,-0.23,0.02,-0.02,-0.3,290.32
TXN299,0.4,0.04,0.31,0.14,-0.27,0.22,0.42,-0.28,0.13,0.06,0.32,0.22,-0.08,-0.03,0.37,-0.14,-0.04,0.31,0.09,0.36,-0.22,-0.43,-0.21,-0.37,0.27,-0.21,0.31,0.05,136.38
TXN300,-0.25,0.16,0.37,0.32,-0.12,-0.14,-0.16,0.09,-0.27,-0.15,-0.01,-0.02,0.25,0.43,-0.37,-0.13,0.22,0.0,0.29,-0.29,-0.14,0.36,0.27,0.32,-0.01,0.36,0.43,0.04,1129.48
TXN301,-0.41,-0.28,0.16,0.41,0.03,0.39,-0.32,-0.42,-0.19,-0.31,0.28,0.36,0.33,-0.2,-0.36,-0.21,0.42,-0.37,-0.31,0.11,-0.28,-0.43,-0.03,-0.02,-0.07,0.08,-0.44,0.15,1642.17
TXN302,0.39,-0.41,-0.41,0.22,0.2,0.33,0.38,0.12,0.15,0.4,0.4,0.14,-0.4,0.21,-0.34,0.35,-0.2,0.36,-0.36,0.04,-0.35,-0.28,0.19,0.44,-0.08,-0.12,-0.31,-0.28,1703.98
TXN303,-0.43,0.34,-0.15,-0.42,-0.38,-0.29,0.37,-0.06,-0.03,0.16,-0.29,0.4,0.26,0.27,-0.06,-0.31,0.05,-0.15,-0.33,0.19,0.01,0.08,-0.14,0.05,-0.11,0.11,0.4,-0.41,1503.38
TXN304,-0.1,-0.3,-0.06,0.24,0.33,0.37,-0.25,0.2,0.42,-0.21,0.07,0.31,0.4,0.43,-0.34,-0.11,-0.24,-0.02,0.18,-0.25,-0.34,-0.1,0.43,-0.04,-0.1,0.35,0.03,-0.16,1539.13
TXN305,0.26,0.2,0.3,0.15,0.05,0.2,-0.36,-0.32,-0.3,-0.4,-0.02,0.11,-0.41,0.24,0.42,0.38,0.38,-0.29,0.06,0.1,-0.13,0.33,0.39,0.37,-0.34,-0.33,0.12,0.23,1660.1
TXN306,0.05,-0.43,0.32,0.09,0.31,-0.37,-0.08,-0.39,0.38,-0.29,-0.37,-0.14,0.03,-0.28,0.29,-0.38,-0.05,-0.38,-0.19,-0.02,0.14,0.4,0.4,-0.33,-0.34,-0.21,-0.39,-0.44,142.5
