transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN5823,0.25,-0.31,0.31,-0.13,-0.29,-0.23,-0.16,0.17,0.28,-0.09,-0.09,0.14,-0.03,0.33,-0.33,0.04,0.35,0.09,0.25,0.38,-0.31,0.01,-0.32,-0.37,-0.02,-0.13,-0.29,-0.36,878.08
TXN5824,0.44,-0.19,0.0,0.14,-0.38,0.38,0.06,-0.09,0.19,0.06,0.33,-0.23,0.36,-0.17,0.16,0.33,-0.42,0.18,-0.44,0.28,0.24,-0.08,0.06,-0.36,0.05,0.22,0.24,-0.19,1706.6
TXN5825,-0.17,0.08,-0.37,-0.12,-0.0,0.34,0.34,-0.44,0.39,-0.11,0.32,-0.1,-0.06,-0.31,0.08,-0.13,0.29,0.28,0.25,0.04,0.42,-0.02,0.07,0.14,-0.14,0.27,0.05,-0.13,1022.65
TXN5826,0.09,0.01,-0.06,0.18,-0.22,-0.41,0.16,0.1,0.3,-0.2,-0.14,-0.36,0.08,-0.42,0.17,0.25,0.13,-0.01,0.34,-0.19,-0.0,0.21,-0.01,-0.1,0.4,-0.08,0.05,-0.11,1395.26
TXN5827,-0.34,0.09,0.26,-0.43,-0.3,-0.06,0.16,-0.18,-0.18,0.28,0.0,-0.26,0.4,0.1,0.0,-0.23,0.35,-0.34,0.27,0.29,0.33,0.43,-0.39,-0.15,0.06,0.36,0.29,0.08,51.94
TXN5828,-0.08,0.01,0.07,-0.1,0.37,-0.32,0.43,0.33,0.26,-0.2,0.22,0.28,-0.02,-0.16,0.35,-0.05,-0.08,-0.3,0.18,0.2,0.31,-0.16,0.33,0.23,-0.17,0.24,0.44,0.26,164.75
TXN5829,-0.3,0.22,0.04,-0.38,-0.42,-0.13,-0.34,0.28,0.05,0.29,0.07,-0.33,-0.37,0.07,0.08,-0.39,0.39,0.23,-0.15,-0.16,-0.2,0.12,-0.03,-0.18,-0.03,-0.06,0.06,0.11,198.44
TXN5830,0.03,0.26,-0.26,-0.22,-0.08,-0.25,-0.22,-0.32,-0.4,0.25,0.33,-0.22,-0.34,0.41,0.24,0.18,0.01,-0.26,0.02,-0.39,0.11,-0.19,-0.05,-0.34,-0.2,-0.21,-0.35,0.21,267.47
TXN5831,-0.39,0.35,0.14,-0.29,-0.2,-0.09,-0.15,0.24,-0.18,-0.11,-0.01,-0.0,0.31,0.42,-0.32,-0.17,-0.11,0.09,-0.24,-0.32,-0.02,-0.21,-0.19,-0.4,0.28,0.02,-0.11,-0.14,265.54
TXN5832,-0.38,-0.38,-0.06,-0.25,-0.23,-0.02,-0.32,0.35,-0.3,-0.3,0.37,0.44,0.3,0.05,-0.45,0.34,-0.32,0.24,0.41,-0.29,0.14,0.39,-0.02,-0.25,0.31,0.43,0.31,0.43,1563.95
TXN5833,-0.19,0.43,-0.32,0.11,0.18,0.41,-0.33,0.28,-0.37,0.43,-0.32,-0.41,0.36,-0.39,0.0,0.24,-0.3,-0.08,0.39,-0.02,0.2,-0.26,-0.21,0.22,0.19,0.26,0.09,-0.22,1268.95
TXN5834,0.37,0.29,0.38,0.33,-0.23,0.06,-0.27,0.26,0.28,0.3,-0.04,-0.38,-0.0,-0.31,-0.29,0.09,-0.15,0.13,0.23,0.32,0.01,0.34,0.36,-0.17,0.23,0.04,-0.14,0.42,717.05
TXN5835,0.26,0.32,0.17,-0.17,-0.29,-0.43,-0.1,0.09,-0.07,0.04,0.09,-0.01,-0.04,0.28,0.27,-0.4,-0.24,0.19,0.18,-0.26,0.2,-0.3,0.06,-0.09,-0.06,-0.01,-0.27,0.21,1899.81
TXN5836,-0.26,-0.12,0.41,0.33,0.03,0.28,-0.3,-0.24,-0.2,0.33,0.27,-0.07,-0.4,-0.01,-0.26,0.25,-0.45,-0.33,0.01,-0.09,0.26,-0.41,-0.2,-0.1,-0.26,0.11,-0.11,0.12,600.63
TXN5837,-0.31,-0.23,0.13,-0.42,-0.23,-0.09,-0.29,-0.26,-0.18,0.11,-0.21,-0.29,0.08,-0.44,0.06,0.3,-0.1,-0.08,0.14,0.43,0.25,0.31,-0.16,-0.25,0.02,0.19,0.25,-0.12,1385.48
TXN5838,0.28,-0.44,0.31,0.3,0.39,-0.17,-0.24,0.4,-0.38,-0.23,-0.17,-0.03,-0.29,-0.26,-0.01,0.33,0.07,0.04,-0.06,-0.24,0.4,0.32,-0.39,-0.13,0.13,0.21,0.07,0.43,1202.75
TXN5839,-0.35,-0.39,0.01,-0.29,0.2,0.24,0.01,0.42,-0.45,-0.36,0.38,-0.0,-0.26,0.1,0.36,0.19,-0.17,-0.43,-0.03,0.39,0.13,-0.37,0.36,0.38,-0.33,0.28,-0.36,0.23,861.76
TXN5840,-0.35,0.08,-0.32,0.36,0.27,0.42,0.27,0.16,0.18,0.33,-0.14,-0.14,0.03,-0.0,0.11,-0.3,-0.12,0.04,0.29,-0.31,-0.22,0.35,-0.07,0.44,0.37,0.22,0.43,0.0,98.75
TXN5841,-0.35,0.1,-0.19,-0.12,0.11,0.38,0.15,-0.24,-0.15,-0.44,0.06,0.07,-0.39,-0.07,-0.01,-0.36,-0.4,-0.12,0.08,0.4,-0.25,-0.08,-0.07,-0.13,-0.16,-0.01,0.01,-0.3,1108.41
TXN5842,0.25,-0.09,0.16,-0.3,0.44,0.1,0.31,-0.43,0.26,-0.24,-0.3,-0.07,-0.41,-0.29,0.0,0.01,-0.4,0.36,0.41,-0.33,0.39,0.35,0.12,-0.05,0.12,0.25,0.11,-0.15,1625.56
TXN5843,0.14,-0.41,-0.36,-0.15,-0.27,-0.42,0.17,0.14,-0.27,-0.06,0.25,-0.15,-0.1,-0.39,0.17,-0.05,-0.33,-0.37,0.08,-0.17,-0.24,0.06,-0.01,0.26,-0.38,0.45,-0.12,0.07,950.38
TXN5844,0.28,-0.2,-0.38,0.01,0.3,-0.09,-0.13,-0.09,-0.4,-0.11,0.02,0.24,0.11,0.11,0.2,0.19,-0.12,-0.4,-0.39,-0.02,-0.37,-0.16,0.07,0.01,0.22,0.31,-0.14,-0.16,359.48
TXN5845,-0.28,-0.27,0.08,0.12,0.43,-0.12,-0.31,-0.25,0.39,0.36,-0.43,-0.09,-0.41,0.03,-0.29,-0.36,-0.24,0.35,0.33,-0.29,0.36,0.38,0.12,-0.12,-0.0,-0.29,-0.11,-0.25,1610.1
TXN5846,0.05,0.19,0.1,0.24,0.19,0.12,0.19,0.05,0.36,0.3,-0.1,-0.29,-0.34,-0.34,-0.26,-0.42,-0.26,0.21,-0.27,0.31,0.08,-0.26,0.21,0.38,0.3,0.42,-0.11,-0.11,339.91
TXN5847,0.44,-0.01,0.15,-0.05,0.27,-0.15,-0.16,0.07,0.01,-0.01,0.2,0.41,0.22,0.02,-0.18,-0.3,-0.0,0.18,-0.23,0.22,-0.18,0.35,0.28,0.33,0.24,-0.27,-0.3,0.16,390.53
TXN5848,-0.16,-0.36,0.35,0.02,0.07,0.14,-0.12,0.4,0.3,-0.29,0.18,-0.39,0.33,0.0,-0.01,0.16,-0.18,-0.23,0.35,-0.13,-0.13,-0.2,-0.15,-0.04,0.14,0.07,0.19,-0.27,354.9
TXN5849,0.22,0.43,0.13,0.14,0.06,-0.11,-0.35,-0.02,-0.26,-0.21,0.24,0.35,-0.22,0.25,0.26,0.31,0.38,0.18,0.06,0.06,-0.05,0.41,0.13,-0.21,0.16,-0.44,0.13,0.14,1709.89
TXN5850,-0.17,0.08,-0.12,-0.07,-0.18,0.06,-0.45,0.01,0.32,0.27,-0.01,-0.36,0.22,-0.21,-0.13,-0.18,0.07,-0.17,0.12,-0.38,0.35,0.31,0.13,0.23,0.15,-0.24,-0.0,0.18,1891.37
TXN5851,0.24,0.21,0.22,-0.21,-0.38,-0.29,-0.37,-0.18,-0.29,0.34,-0.24,0.34,-0.11,0.03,-0.34,0.24,0.1,0.18,0.11,0.36,0.44,-0.26,-0.08,-0.29,0.37,0.14,-0.23,0.32,271.59
TXN5852,0.12,-0.19,0.03,-0.33,0.21,-0.26,0.15,-0.05,0.13,0.18,-0.19,-0.39,-0.22,-0.34,-0.44,-0.09,0.11,0.15,0.18,-0.19,0.31,0.19,-0.31,0.36,-0.09,-0.37,0.32,0.38,1641.68
TXN5853,0.27,-0.37,-0.33,-0.15,0.43,-0.09,0.21,-0.21,-0.1,0.28,-0.39,-0.08,0.09,0.23,0.22,-0.01,-0.28,0.12,0.14,-0.45,-0.28,0.35,0.41,-0.33,0.11,-0.43,0.2,0.07,1987.07
TXN5854,-0.06,-0.22,0.12,-0.13,0.2,0.4,-0.42,0.34,-0.08,-0.35,-0.1,-0.27,0.41,0.38,-0.14,-0.09,0.22,-0.14,0.23,-0.29,-0.26,0.12,-0.17,0.28,0.38,0.42,0.39,-0.23,1049.25
TXN5855,0.43,0.37,0.26,-0.14,0.11,0.24,-0.35,-0.38,-0.21,-0.19,-0.1,0.35,-0.21,-0.03,0.26,-0.28,-0.38,-0.41,0.05,0.29,0.23,-0.03,-0.33,0.23,0.29,-0.37,0.2,0.02,867.95
TXN5856,0.4,-0.43,-0.4,0.36,0.31,-0.15,-0.08,-0.27,0.3,0.42,0.32,-0.01,0.44,-0.39,0.11,-0.11,-0.43,-0.14,0.14,-0.3,-0.38,0.07,0.11,0.43,0.37,0.11,-0.19,0.27,850.01
TXN5857,-0.38,0.13,-0.41,0.15,-0.11,0.17,0.3,0.27,-0.34,0.34,-0.17,0.22,0.04,-0.19,-0.16,0.01,0.43,-0.32,0.36,0.36,-0.21,0.41,-0.32,-0.05,0.42,0.04,0.34,0.18,580.19
TXN5858,0.38,-0.35,-0.13,-0.13,0.08,0.24,0.23,-0.14,-0.08,-0.34,0.29,-0.03,0.43,0.33,-0.34,-0.37,0.12,-0.25,0.38,-0.01,-0.28,0.32,0.35,0.01,0.42,0.02,-0.41,-0.22,1910.11
TXN5859,0.4,0.35,0.38,0.35,-0.08,0.16,-0.36,0.05,-0.13,-0.21,-0.34,-0.06,0.23,-0.25,0.34,0.23,0.34,0.1,-0.04,-0.45,-0.1,0.44,0.43,-0.26,-0.11,0.14,-0.41,-0.4,266.28
TXN5860,0.38,0.24,0.23,-0.09,0.42,-0.18,-0.21,-0.08,0.27,0.19,0.24,-0.44,0.31,-0.33,0.43,-0.32,0.33,0.18,-0.09,-0.42,0.02,0.43,-0.02,-0.04,-0.34,-0.32,-0.06,0.09,1788.84
TXN5861,-0.44,-0.41,0.38,-0.11,0.26,0.41,-0.07,-0.31,-0.26,0.38,-0.06,0.43,-0.4,0.42,0.1,-0.22,0.4,-0.36,0.31,0.25,0.28,0.24,0.41,0.16,0.09,0.27,-0.21,0.09,1380.17
TXN5862,0.41,-0.41,0.34,-0.22,-0.4,0.04,-0.01,-0.2,0.12,0.02,-0.44,0.04,0.15,0.25,0.12,-0.05,-0.13,0.19,0.42,-0.07,-0.12,0.25,-0.27,0.33,-0.36,-0.16,-0.03,0.25,1833.23
TXN5863,-0.16,0.3,0.44,-0.04,0.02,-0.0,-0.01,-0.03,0.12,0.04,-0.21,-0.12,0.34,0.19,0.19,0.21,-0.25,0.44,0.11,-0.06,0.13,-0.03,0.33,0.3,0.36,-0.17,0.43,-0.13,1775.39
TXN5864,0.38,0.07,-0.02,-0.01,0.2,0.21,-0.41,0.33,0.39,0.2,0.08,0.36,-0.08,-0.22,-0.02,-0.01,-0.09,-0.15,0.16,0.13,0.4,-0.13,-0.15,-0.18,0.03,-0.08,0.27,0.25,495.0
TXN5865,-0.04,-0.06,-0.37,0.13,0.4,0.29,0.31,-0.21,0.08,0.2,0.22,0.43,-0.31,-0.26,0.25,0.08,-0.34,0.25,-0.36,0.36,-0.36,0.23,-0.1,0.04,0.19,-0.41,0.41,0.23,643.32
TXN5866,0.01,0.35,-0.24,-0.44,-0.31,-0.08,0.24,0.41,0.42,-0.13,-0.42,-0.23,-0.09,-0.2,-0.4,0.35,0.36,0.42,-0.3,0.1,0.3,0.41,0.43,-0.37,0.44,0.15,0.24,-0.35,1095.6
TXN5867,0.37,0.36,-0.21,-0.21,0.11,0.42,-0.29,-0.37,-0.28,-0.33,-0.23,-0.36,0.33,0.16,-0.29,-0.42,-0.26,0.33,0.24,0.43,-0.17,-0.44,0.35,0.08,0.19,0.02,0.3,-0.1,1049.67
TXN5868,0.43,0.1,0.13,-0.24,0.44,0.34,0.39,-0.18,-0.14,0.06,0.03,-0.02,0.26,0.21,-0.44,0.17,0.38,0.37,0.1,0.12,-0.21,0.27,0.04,0.36,0.27,-0.09,0.14,0.25,1061.01
TXN5869,0.01,-0.16,-0.42,0.26,0.12,-0.31,-0.0,-0.24,0.36,-0.17,-0.04,-0.32,-0.1,0.13,-0.24,0.17,0.25,-0.06,0.14,-0.28,0.11,0.07,0.04,0.23,0.39,-0.44,-0.12,-0.25,135.86
TXN5870,-0.42,-0.32,-0.15,0.24,0.43,-0.35,-0.14,0.14,-0.14,-0.15,-0.21,0.4,0.04,0.32,-0.39,0.02,-0.2,-0.37,-0.43,-0.08,-0.18,-0.37,-0.44,-0.27,0.42,0.19,-0.37,-0.38,678.42
TXN5871,-0.13,0.05,0.0,0.17,-0.41,0.19,-0.35,0.23,0.4,-0.28,-0.32,0.3,-0.32,-0.29,-0.33,-0.15,-0.29,0.06,0.41,-0.41,0.27,-0.39,0.07,0.21,0.32,0.43,0.32,0.06,1070.84
TXN5872,0.38,-0.03,0.37,0.17,-0.38,0.05,-0.39,-0.07,-0.26,-0.06,0.22,-0.2,0.16,0.33,-0.15,0.27,0.27,-0.21,-0.12,-0.37,0.3,0.13,0.26,-0.08,-0.15,0.22,0.2,-0.1,483.29
TXN5873,-0.29,-0.13,0.21,-0.28,0.13,0.39,0.37,0.07,0.13,-0.32,0.21,-0.15,-0.22,-0.28,0.27,-0.01,0.31,0.17,-0.37,0.15,-0.24,0.23,-0.08,0.25,0.06,-0.15,0.03,0.43,1384.04
TXN5874,0.23,-0.02,0.28,-0.33,0.08,0.1,0.05,0.39,-0.13,0.44,0.19,-0.32,0.0,-0.31,-0.19,-0.34,0.06,-0.12,-0.04,0.39,-0.41,-0.37,0.39,-0.11,0.34,-0.39,0.12,-0.01,677.29
TXN5875,-0.16,-0.31,0.33,0.43,-0.09,-0.43,-0.41,0.38,-0.39,-0.29,0.31,0.21,0.07,0.05,0.16,0.42,-0.07,-0.42,0.26,-0.18,-0.08,0.3,-0.11,-0.36,0.2,0.21,-0.05,0.36,576.23
TXN5876,0.18,-0.41,0.04,-0.24,-0.27,-0.4,-0.29,0.01,0.39,0.19,-0.43,0.18,0.3,-0.19,0.23,-0.05,-0.05,0.01,-0.06,0.32,-0.21,-0.14,-0.01,-0.03,0.41,-0.25,0.21,0.18,1411.78
TXN5877,0.24,-0.43,-0.19,-0.44,-0.02,-0.1,0.39,0.04,0.17,0.26,-0.13,0.35,0.26,-0.07,0.44,0.27,-0.4,0.33,0.24,-0.29,-0.21,-0.2,-0.36,0.08,0.32,-0.03,0.17,-0.17,1767.59
TXN5878,-0.32,0.23,0.4,-0.01,-0.15,-0.08,0.17,0.39,0.24,0.39,0.4,0.44,-0.07,0.3,0.08,-0.15,-0.43,0.12,-0.35,0.39,0.06,0.09,0.37,-0.27,-0.02,-0.14,-0.32,0.44,389.31
TXN5879,0.29,0.07,0.42,-0.42,-0.2,-0.36,0.02,-0.3,0.27,-0.34,0.08,-0.17,0.26,0.24,-0.19,0.17,0.01,-0.14,0.03,0.08,-0.28,0.09,0.04,0.2,0.42,-0.35,-0.3,0.05,678.26
TXN5880,0.1,-0.05,0.14,-0.13,0.34,0.04,0.08,-0.14,0.21,0.19,0.37,0.28,-0.33,-0.32,0.11,-0.16,-0.3,-0.39,-0.32,0.36,0.27,-0.29,-0.32,-0.17,-0.18,0.38,-0.34,-0.31,671.14
TXN5881,-0.42,0.33,-0.28,0.14,0.16,-0.15,0.3,-0.3,-0.43,-0.38,0.29,0.36,-0.44,0.24,-0.24,-0.22,0.3,0.42,-0.2,-0.17,0.18,0.28,0.19,-0.38,0.03,0.24,-0.39,-0.43,698.44
TXN5882,-0.45,0.04,0.4,-0.25,-0.18,-0.12,0.17,-0.02,-0.37,-0.32,0.06,0.15,-0.08,-0.15,-0.18,-0.24,-0.0,0.4,-0.29,0.25,0.09,0.03,-0.05,-0.45,-0.19,0.08,0.2,0.41,1267.98
TXN5883,-0.26,-0.18,-0.17,-0.19,-0.17,0.11,-0.25,-0.16,0.29,0.43,-0.22,0.12,-0.11,-0.38,-0.11,0.02,-0.16,-0.3,0.41,0.25,-0.43,0.41,-0.22,-0.24,-0.44,0.23,-0.22,0.08,1624.7
TXN5884,-0.1,0.42,-0.01,0.04,-0.26,-0.09,0.14,0.32,-0.35,0.02,0.12,0.01,-0.32,-0.32,0.42,-0.32,0.07,0.22,-0.18,0.08,0.41,-0.09,0.22,-0.06,-0.43,0.09,-0.38,0.27,1170.21
TXN5885,-0.16,-0.15,-0.1,-0.3,-0.36,0.12,-0.28,0.03,-0.02,-0.17,0.35,-0.21,0.23,-0.19,-0.38,-0.04,0.4,-0.04,0.41,0.41,-0.05,-0.21,-0.21,0.12,-0.24,-0.34,0.11,0.05,1444.64
TXN5886,-0.42,-0.14,0.37,-0.36,-0.34,0.35,-0.05,0.22,-0.36,0.23,0.15,0.41,0.25,0.3,0.04,0.39,0.2,0.42,0.1,-0.11,0.4,-0.25,0.06,0.16,0.21,-0.07,0.23,-0.08,580.09
TXN5887,-0.3,-0.45,0.35,-0.15,0.26,-0.28,-0.43,-0.12,0.45,0.35,0.01,0.07,0.44,-0.13,0.0,0.44,0.01,-0.13,0.4,-0.34,-0.37,-0.23,-0.01,0.28,-0.29,-0.12,-0.4,0.14,1316.16
TXN5888,-0.19,0.25,0.19,0.38,0.32,-0.27,0.1,0.43,-0.45,0.02,0.02,-0.02,-0.13,-0.33,-0.35,-0.08,0.22,-0.15,-0.28,0.12,0.06,0.25,0.39,0.05,-0.19,-0.15,0.02,0.26,1354.56
TXN5889,0.08,0.23,-0.22,0.37,-0.12,0.38,-0.08,-0.22,-0.02,-0.22,0.13,-0.42,0.29,0.26,0.26,-0.05,-0.18,-0.15,0.01,0.02,-0.25,0.34,-0.18,-0.13,0.28,0.28,0.18,-0.03,1845.19
TXN5890,0.27,0.09,-0.39,0.09,0.36,0.01,-0.28,-0.43,-0.34,-0.01,-0.39,-0.3,-0.39,-0.36,-0.4,0.16,-0.13,-0.36,0.14,-0.19,-0.0,0.32,-0.32,0.01,-0.35,-0.29,-0.19,0.38,1908.4
TXN5891,0.12,0.06,-0.21,0.23,-0.29,-0.21,0.41,0.37,-0.13,0.35,-0.27,-0.14,0.28,0.09,-0.05,0.17,0.02,-0.31,0.34,0.13,-0.39,-0.08,-0.1,-0.42,-0.43,-0.03,-0.29,-0.1,1202.89
TXN5892,-0.08,-0.23,0.12,0.27,0.09,-0.13,0.35,0.06,-0.24,0.44,0.22,-0.06,0.06,0.36,-0.33,0.21,0.14,-0.06,-0.13,-0.06,0.41,-0.13,0.33,-0.39,-0.28,0.21,-0.37,0.4,1698.2
TXN5893,-0.35,-0.39,0.3,-0.09,-0.43,-0.34,-0.26,-0.12,0.29,-0.39,0.23,0.27,-0.4,-0.02,0.12,-0.08,-0.16,0.06,-0.19,-0.36,0.37,0.07,0.15,-0.28,-0.45,0.11,0.08,0.0,861.83
TXN5894,0.34,0.37,-0.37,-0.33,0.33,0.41,-0.06,-0.15,-0.22,0.25,0.34,0.41,0.36,0.01,0.1,0.34,0.33,-0.41,-0.31,0.22,-0.26,-0.08,0.16,-0.18,0.14,0.05,0.42,0.09,488.5
TXN5895,-0.31,-0.09,-0.38,-0.23,0.16,-0.13,0.27,-0.27,-0.34,0.03,-0.18,-0.01,-0.36,-0.1,0.05,0.27,0.38,0.08,-0.1,0.2,0.07,0.28,0.13,0.12,0.38,-0.06,-0.21,-0.13,947.16
TXN5896,-0.35,0.35,-0.25,-0.4,-0.11,0.23,-0.03,-0.01,0.06,0.42,-0.19,0.13,-0.28,-0.16,-0.41,0.38,-0.13,-0.45,-0.39,-0.25,0.22,-0.13,0.15,0.06,0.29,0.07,0.14,0.29,746.54
TXN5897,0.18,0.4,0.34,-0.2,0.34,0.4,0.08,-0.29,0.36,-0.29,-0.38,0.24,-0.2,-0.32,-0.34,-0.14,0.29,0.04,-0.01,0.11,-0.42,-0.17,-0.3,-0.12,0.31,-0.24,-0.15,0.41,701.63
TXN5898,0.22,-0.27,0.17,0.2,0.39,0.22,0.42,0.33,-0.26,-0.23,-0.1,-0.25,-0.45,-0.01,0.24,0.37,0.24,-0.15,-0.15,0.09,-0.02,-0.38,-0.42,0.42,-0.21,0.39,-0.3,-0.27,643.35
TXN5899,0.13,0.02,0.34,-0.34,-0.14,-0.02,0.17,0.38,-0.02,-0.04,0.15,-0.2,-0.43,0.3,0.27,0.43,0.08,0.36,-0.1,0.13,-0.05,-0.24,0.06,0.39,-0.4,0.09,0.09,-0.38,679.05
TXN5900,-0.39,0.12,0.05,0.35,-0.26,0.06,-0.08,-0.44,0.19,-0.13,-0.1,0.18,0.12,0.2,0.44,0.13,-0.27,0.14,-0.3,-0.29,-0.12,0.01,0.3,0.3,0.24,0.14,0.01,-0.07,1777.66
TXN5901,0.0,-0.29,0.26,0.34,-0.35,-0.31,-0.31,0.2,0.36,-0.24,-0.23,0.19,0.12,0.29,0.15,-0.45,-0.12,0.23,0.3,-0.2,0.44,0.27,-0.42,0.2,0.0,0.11,-0.33,0.09,388.3
TXN5902,0.41,-0.2,0.21,0.01,-0.15,0.05,0.02,-0.2,0.31,-0.45,-0.01,0.06,-0.1,0.44,-0.08,0.11,-0.28,0.44,-0.05,0.42,0.01,0.16,-0.43,0.4,0.3,-0.25,-0.11,-0.45,239.06
TXN5903,-0.19,0.17,0.37,0.19,0.25,-0.04,-0.35,-0.17,-0.0,-0.44,0.3,-0.23,0.22,0.24,-0.11,-0.43,-0.13,0.41,0.01,-0.23,-0.41,0.27,0.36,0.26,-0.32,0.05,-0.34,-0.18,641.66
TXN5904,-0.22,0.05,0.16,-0.1,0.01,-0.25,0.19,-0.4,0.37,0.12,-0.33,0.13,0.06,-0.4,-0.06,0.17,-0.13,0.42,-0.36,-0.11,-0.01,-0.31,0.13,-0.04,0.17,0.15,0.38,-0.39,180.48
TXN5905,0.24,0.42,-0.41,0.45,-0.05,0.0,0.03,-0.41,0.38,0.38,-0.06,-0.04,0.38,0.15,-0.44,0.06,0.1,-0.4,0.28,-0.04,-0.29,0.36,-0.38,-0.14,-0.12,-0.14,-0.21,0.16,654.01
TXN5906,-0.37,-0.19,0.25,-0.19,0.32,-0.22,0.1,-0.4,0.02,0.03,-0.41,-0.01,0.19,0.08,0.05,-0.24,0.19,-0.23,0.3,-0.01,-0.11,-0.41,-0.25,-0.32,0.39,0.34,-0.27,-0.08,1939.95
TXN5907,0.11,0.45,-0.25,-0.02,0.42,0.43,0.43,0.08,-0.1,-0.07,0.21,0.06,-0.42,-0.44,-0.1,0.15,0.28,-0.35,0.22,-0.16,0.09,0.31,0.43,0.28,-0.19,0.08,0.04,-0.38,1802.89
TXN5908,0.15,0.03,-0.02,-0.35,-0.08,0.27,0.38,-0.44,0.2,0.09,-0.42,-0.44,-0.01,-0.34,-0.15,0.13,-0.42,0.13,0.13,-0.1,-0.21,0.39,-0.3,-0.31,-0.03,0.23,-0.26,-0.34,1015.16
TXN5909,0.36,-0.31,0.04,-0.45,-0.29,-0.43,0.27,0.37,0.28,-0.33,0.16,-0.22,-0.34,0.06,0.37,0.14,0.39,0.05,-0.15,0.15,0.3,-0.42,0.32,0.02,0.3,0.27,0.26,-0.19,1754.38
TXN5910,0.45,0.11,-0.02,0.11,-0.43,-0.39,0.1,-0.41,0.24,0.36,-0.3,0.08,-0.16,-0.2,0.18,-0.42,-0.0,-0.31,0.41,0.43,-0.2,-0.09,-0.45,-0.04,0.0,-0.43,-0.29,-0.14,1471.83
TXN5911,0.28,-0.08,0.23,0.13,-0.14,0.25,0.45,-0.14,0.42,0.13,0.12,0.39,-0.43,-0.18,0.15,-0.45,0.1,0.32,-0.02,0.23,-0.33,0.24,-0.04,0.43,-0.36,0.0,-0.4,-0.08,1347.25
TXN5912,0.25,0.0,-0.01,0.05,0.27,-0.27,0.28,-0.31,-0.1,-0.41,-0.44,-0.15,0.09,0.2,-0.4,0.43,0.25,-0.29,0.11,-0.22,-0.14,0.39,-0.33,-0.2,-0.4,-0.19,0.03,0.07,1524.01
TXN5913,-0.41,-0.12,-0.41,-0.11,0.25,-0.23,-0.26,0.43,0.42,0.39,0.05,0.36,0.44,-0.24,-0.16,0.44,0.16,0.18,-0.21,-0.04,0.36,-0.28,0.4,-0.37,0.28,-0.37,-0.27,0.08,617.13
TXN5914,-0.39,0.41,0.01,-0.41,-0.02,-0.39,0.25,0.4,0.2,0.26,0.42,0.27,-0.35,-0.27,0.31,0.44,0.28,0.3,-0.23,-0.35,0.09,0.39,-0.17,-0.02,0.2,0.28,-0.34,-0.42,993.04
TXN5915,0.2,0.32,-0.36,-0.43,0.4,-0.19,0.36,-0.11,-0.2,-0.05,-0.2,-0.1,-0.11,0.26,0.21,0.05,-0.2,0.25,0.11,-0.24,-0.44,0.34,-0.06,0.35,-0.21,0.14,0.28,-0.26,911.65
TXN5916,-0.37,-0.26,-0.1,-0.36,0.35,0.43,0.42,-0.18,-0.4,-0.44,0.11,-0.28,-0.04,-0.01,0.33,-0.13,-0.18,0.18,0.14,-0.35,-0.23,0.19,0.4,-0.39,0.14,0.27,-0.03,-0.15,1845.94
TXN5917,-0.24,0.38,0.33,-0.36,0.29,0.25,0.08,0.02,-0.13,0.32,-0.08,-0.27,0.06,0.34,-0.27,0.22,0.29,0.13,0.37,-0.14,-0.41,0.3,0.26,0.09,-0.4,-0.44,-0.26,-0.31,1451.86
TXN5918,-0.38,-0.42,0.17,0.17,-0.14,-0.33,0.21,-0.03,0.08,0.41,0.36,-0.42,0.21,-0.31,-0.03,0.2,0.2,-0.07,-0.02,-0.42,-0.08,-0.04,-0.31,-0.01,-0.32,-0.02,-0.12,0.02,109.9
TXN5919,-0.19,0.4,-0.26,-0.42,-0.36,0.13,0.37,-0.15,0.32,-0.11,0.42,0.33,-0.17,0.03,0.07,0.09,0.09,-0.11,0.39,0.2,-0.05,0.06,-0.0,0.15,-0.14,-0.29,-0.31,-0.19,1216.71
TXN5920,0.19,0.19,0.32,0.12,-0.45,0.17,-0.37,-0.16,0.25,-0.06,-0.24,-0.17,-0.26,-0.33,0.29,-0.05,0.05,0.06,0.29,-0.23,0.13,0.02,0.18,0.0,0.06,-0.24,-0.18,0.13,1890.88
TXN5921,-0.18,-0.29,0.27,0.09,0.45,-0.11,0.16,0.34,-0.03,0.1,0.13,-0.34,-0.27,0.05,-0.02,-0.26,0.16,0.33,0.16,0.37,0.21,-0.39,0.22,-0.02,-0.25,0.19,0.42,0.41,1432.25
TXN5922,0.2,0.13,-0.4,0.22,-0.01,0.2,0.35,0.26,0.19,0.07,-0.23,-0.19,-0.03,0.3,0.33,0.09,0.14,0.15,0.07,0.07,0.19,-0.2,0.41,0.18,0.38,0.23,0.22,-0.18,1224.33
TXN5923,-0.04,-0.25,-0.4,-0.41,-0.03,-0.43,-0.31,-0.06,-0.29,-0.3,-0.38,0.03,0.21,0.23,0.42,0.19,-0.36,0.21,0.02,0.12,0.14,0.27,0.34,-0.29,0.33,-0.4,-0.45,0.43,178.83
TXN5924,0.34,0.26,-0.39,0.01,0.02,0.19,0.32,-0.33,-0.38,0.37,0.37,-0.31,-0.43,0.37,0.34,-0.14,-0.1,0.4,0.34,-0.2,0.05,0.18,0.14,-0.32,-0.34,0.18,0.03,-0.14,197.25
